_id,INC NUMBER,OCCURRED ON,OCCURRED TO,UCR CRIME CATEGORY,100 BLOCK ADDR,ZIP,PREMISE TYPE,GRID,Latitude,Longitude
467915,202300000109936,01/18/2023  01:00,01/22/2023  15:30,MOTOR VEHICLE THEFT,54XX W INDIAN SCHOOL RD,85031,APARTMENT,BG16,33.49491470833333,-112.074364875
467916,202300000085702,01/18/2023  01:25,nan,BURGLARY,17XX W MISSOURI AVE,85015,APARTMENT,BJ25,33.51648336256889,-112.07494977823791
467917,202300000085709,01/18/2023  01:27,nan,LARCENY-THEFT,35XX E OAK ST,85008,CONVENIENCE MARKET / STORE,BD35,35.8233219,-93.7688377
467918,202380000832,01/18/2023  02:00,01/18/2023  02:05,LARCENY-THEFT,1XX E CORONADO RD,85004,APARTMENT,BD28,33.467463,-112.073627
467919,202380000418,01/18/2023  03:00,01/18/2023  10:00,LARCENY-THEFT,21XX W OSBORN RD,85015,STREET / ROADWAY / ALLEY / SIDEWALK,BG24,33.48745501010101,-112.07417553535353
467920,202300000088005,01/18/2023  03:00,01/18/2023  13:00,LARCENY-THEFT,50XX W THUNDERBIRD RD,85306,APARTMENT,DD17,33.60766649293152,-112.07539471854811
467921,202300000085865,01/18/2023  03:07,nan,BURGLARY,16XX N 36TH ST,85008,RESTAURANT,BD35,33.4798891,-112.0042223
467922,202300000085887,01/18/2023  03:27,nan,MOTOR VEHICLE THEFT,163XX N 3RD AVE,85023,STREET / ROADWAY / SIDEWALK,DG27,33.44994978011771,-112.07758582357883
467923,202380000588,01/18/2023  03:30,01/19/2023  17:00,LARCENY-THEFT,2XX W MCKINLEY ST,85003,STREET / ROADWAY / ALLEY / SIDEWALK,BB27,33.456741,-112.073964
467924,202300000085897,01/18/2023  03:37,nan,DRUG OFFENSE,31XX W BUCKEYE RD,85009,STREET / ROADWAY / SIDEWALK,AI21,33.436962551868994,-112.07492700693011
467925,202300000085974,01/18/2023  04:12,01/18/2023  04:20,BURGLARY,46XX E BROADWAY RD,85040,DEPARTMENT / DISCOUNT STORE,AE38,33.406802673469386,-112.07275510204082
467926,202300000086475,01/18/2023  04:30,01/18/2023  04:45,LARCENY-THEFT,52XX S 48TH ST,85040,VEHICLE,AD38,33.42747280356484,-111.97757108012654
467927,202300000110510,01/18/2023  04:37,01/22/2023  13:00,LARCENY-THEFT,32XX W ENCANTO BLVD,85009,APARTMENT,BD21,33.473022054054056,-112.07482093243243
467928,202300000086032,01/18/2023  04:44,nan,ROBBERY,7XX N 13TH ST,85006,STREET / ROADWAY / SIDEWALK,BB30,33.4385371,-111.8388255
467929,202300000085998,01/18/2023  04:49,01/18/2023  04:49,ROBBERY,N 4TH AVE & W TAYLOR ST,85003,STREET / ROADWAY / SIDEWALK,BB27,,
467930,202300000086111,01/18/2023  05:56,01/18/2023  05:00,LARCENY-THEFT,140XX N 48TH AVE,85306,SINGLE FAMILY HOUSE,DD17,33.45121135810811,-112.162984
467931,202300000105429,01/18/2023  06:00,01/21/2023  13:00,LARCENY-THEFT,68XX E PHELPS RD,85254,UNKNOWN,DG44,33.6388927,-111.9514714
467932,202300000086142,01/18/2023  06:04,nan,LARCENY-THEFT,24XX W SHAW BUTTE DR,85029,VEHICLE,DA23,33.5955756,-112.1333518
467933,202300000090108,01/18/2023  07:00,01/18/2023  19:30,BURGLARY,41XX N 11TH ST,85014,APARTMENT,BH29,33.44866644444445,-112.05886519191918
467934,202300000086500,01/18/2023  07:56,nan,LARCENY-THEFT,18XX W SOUTHERN AVE,85041,DRUG STORE,AD25,33.39233032653061,-112.07411557142856
467935,202300000140867,01/18/2023  08:00,01/28/2023  14:26,BURGLARY,211XX N TATUM BLVD,85050,APARTMENT,EC38,33.7256996,-111.9775127
467936,202300000088043,01/18/2023  08:00,01/18/2023  12:15,LARCENY-THEFT,29XX N 29TH ST,85016,SINGLE FAMILY HOUSE,BF34,33.448604479395726,-112.01916443596411
467937,202300000086743,01/18/2023  08:05,01/18/2023  08:18,AGGRAVATED ASSAULT,S 40TH AVE & W MINTON ST,85041,STREET / ROADWAY / SIDEWALK,AB19,,
467938,202300000089439,01/18/2023  08:30,01/18/2023  17:00,BURGLARY,52XX N 42ND PKWY,85019,SINGLE FAMILY HOUSE,BJ19,33.5137441,-112.1508958
467939,202300000086690,01/18/2023  08:46,nan,MOTOR VEHICLE THEFT,172XX N 43RD AVE,85308,CHILD CARE / DAY CARE,DH18,33.450666812499996,-112.15186540625
467940,202300000086727,01/18/2023  08:50,01/18/2023  08:53,LARCENY-THEFT,134XX N 24TH LN,85029,GARAGE,DC23,33.6100706,-112.1116964
467941,202300000086702,01/18/2023  08:50,01/18/2023  08:50,DRUG OFFENSE,25XX W HAPPY VALLEY RD,85085,VEHICLE,EG23,33.71284377777778,-112.07456144444444
467942,202300000088266,01/18/2023  09:21,01/18/2023  09:21,DRUG OFFENSE,25XX W HAPPY VALLEY RD,85085,VEHICLE,EG23,33.71284377777778,-112.07456144444444
467943,202300000086852,01/18/2023  09:24,nan,DRUG OFFENSE,11XX E DUNLAP AVE,85020,PARKING LOT,CH29,33.56766120408163,-112.0736323265306
467944,202300000082172,01/18/2023  10:00,01/17/2023  08:15,LARCENY-THEFT,2XX W WASHINGTON ST,85003,VEHICLE,BA27,43.622046,-116.2053887
467945,202300000087301,01/18/2023  10:00,nan,AGGRAVATED ASSAULT,27XX W PEORIA AVE,85029,VEHICLE,CJ22,33.5818797,-112.133193
467946,202300000087105,01/18/2023  10:21,nan,AGGRAVATED ASSAULT,24XX E WASHINGTON ST,85034,STREET / ROADWAY / SIDEWALK,BA33,30.6163073,-92.057063
467947,202300000088387,01/18/2023  10:30,01/18/2023  10:35,AGGRAVATED ASSAULT,92XX W THOMAS RD,85037,BUS STOP,BE06,33.4803414375,-112.0748115625
467948,202300000087149,01/18/2023  10:30,nan,DRUG OFFENSE,11XX N 51ST AVE,85043,FAST FOOD STORE,BC17B,33.44676877551021,-112.16902018367347
467949,202300000087181,01/18/2023  10:36,nan,DRUG OFFENSE,2XX W BUCKEYE RD,85003,STREET / ROADWAY / SIDEWALK,AJ27,33.436743,-112.0739219319143
467950,202300000087283,01/18/2023  10:57,01/18/2023  10:57,LARCENY-THEFT,4XX N 43RD AVE,85009,VEHICLE,BB19,33.44774188545013,-112.151824
467951,202300000093226,01/18/2023  11:00,01/18/2023  11:41,LARCENY-THEFT,126XX N PARADISE VILLAGE PKWY W,85032,DEPARTMENT / DISCOUNT STORE,DB37,33.6046328,-111.9864749
467952,202300000087349,01/18/2023  11:05,nan,AGGRAVATED ASSAULT,107XX W HIGHLAND AVE,85037,APARTMENT,BI02,33.5055397,-112.2584661
467953,202300000087583,01/18/2023  11:30,nan,LARCENY-THEFT,5XX W OSBORN RD,85013,GROCERY / SUPER MARKET,BG27,33.4874542020202,-112.0739807070707
467954,202300000087552,01/18/2023  11:45,01/18/2023  11:50,LARCENY-THEFT,80XX N 19TH AVE,85021,DRUG STORE,CF24,33.448925125,-112.1001904375
467955,202380000420,01/18/2023  11:52,01/18/2023  11:53,LARCENY-THEFT,34XX W STELLA LN,85017,SINGLE FAMILY HOUSE,CB21,33.530229,-112.07435733333332
467956,202300000097607,01/18/2023  12:00,01/20/2023  08:34,LARCENY-THEFT,45XX E BASELINE RD,85042,APARTMENT,AB38,33.377686836246994,-112.07270191435344
467957,202380000459,01/18/2023  12:00,nan,LARCENY-THEFT,30XX N 18TH AVE,85015,OTHER,BF25,33.44849066666667,-112.09828491666667
467958,202380001290,01/18/2023  12:00,01/18/2023  12:01,LARCENY-THEFT,35XX W DUNLAP AVE,85051,OTHER,CG20,33.567814423469386,-112.07435130612245
467959,202300000091477,01/18/2023  12:00,01/19/2023  04:32,MOTOR VEHICLE THEFT,22XX E BEARDSLEY RD,85024,APARTMENT,EB32B,33.6696991,-112.0406925
467960,202300000092270,01/18/2023  12:00,01/19/2023  09:20,MOTOR VEHICLE THEFT,11XX W BELL RD,85023,APARTMENT,DH26,33.64017482142857,-112.07433942857143
467961,202300000098099,01/18/2023  12:00,01/20/2023  10:00,LARCENY-THEFT,9XX E LE MARCHE AVE,85022,SINGLE FAMILY HOUSE,DF29,33.6326922,-112.0718714
467962,202300000089015,01/18/2023  12:04,01/18/2023  12:04,LARCENY-THEFT,10XX N 48TH ST,85008,APARTMENT,BC39,33.44759629548419,-111.97851610408091
467963,202300000087671,01/18/2023  12:30,nan,LARCENY-THEFT,37XX E THOMAS RD,85008,DEPARTMENT / DISCOUNT STORE,BE36,33.480173050642925,-112.07315309080072
467964,202300000087726,01/18/2023  12:30,01/18/2023  12:35,LARCENY-THEFT,5XX N 30TH PL,85008,STREET / ROADWAY / SIDEWALK,BB34,33.5729895,-112.0153562
467965,202300000087720,01/18/2023  12:39,01/18/2023  12:39,DRUG OFFENSE,148XX N 30TH DR,85053,STREET / ROADWAY / SIDEWALK,DE22,33.450094776058705,-112.12501969499297
467966,202300000088996,01/18/2023  13:00,01/18/2023  16:00,MOTOR VEHICLE THEFT,82XX N BLACK CANYON AC,85051,HOTEL / MOTEL,CF23B,,
467967,202300000087953,01/18/2023  13:00,01/18/2023  13:20,LARCENY-THEFT,10XX S 16TH DR,85007,VEHICLE,AJ25,33.4312918,-112.0944795
467968,202380000846,01/18/2023  13:30,nan,LARCENY-THEFT,7XX E PORTLAND ST,85006,APARTMENT,BC29B,33.459929854080414,-112.07361733043938
467969,202300000088089,01/18/2023  13:36,nan,DRUG OFFENSE,32XX E MCDOWELL RD,85008,LOAN / FINANCE COMPANY,BD35,33.465765,-111.933107
467970,202300000089911,01/18/2023  13:40,01/18/2023  14:20,LARCENY-THEFT,74XX W ENCANTO BLVD,85035,OTHER,BE11,33.4732481,-112.0773748750343
467971,202300000088177,01/18/2023  13:58,nan,DRUG OFFENSE,28XX E SOUTHERN AVE,85042,SCHOOL-ELEMENTARY/SECONDARY,AC34,33.39233230170636,-112.07278380686105
467972,202300000094363,01/18/2023  14:00,01/19/2023  15:30,LARCENY-THEFT,56XX S CENTRAL AVE,85040,PARKING LOT,AD28,15.006445,120.8909371
467973,202380000450,01/18/2023  14:00,01/18/2023  16:04,LARCENY-THEFT,41XX W OSBORN RD,85019,APARTMENT,BG19,33.48745602020202,-112.07441907070707
467974,202300000120512,01/18/2023  14:00,01/24/2023  16:45,BURGLARY,8XX E CORAL GABLES DR,85022,SINGLE FAMILY HOUSE,DE29,33.62581118367347,-112.07392433673469
467975,202300000088379,01/18/2023  14:07,nan,LARCENY-THEFT,45XX E THOMAS RD,85008,RETAIL BUSINESS,BE38,33.480172572777,-112.07304843816212
467976,202300000088248,01/18/2023  14:12,nan,AGGRAVATED ASSAULT,37XX S CENTRAL AVE,85040,GAS / SERVICE STATION,AF28,27.5941362,-81.5060025
467977,202300000088305,01/18/2023  14:22,nan,AGGRAVATED ASSAULT,88XX N BLACK CANYON AC,85051,HOTEL / MOTEL,CG22,,
467978,202300000088655,01/18/2023  14:24,nan,LARCENY-THEFT,20XX E CAMELBACK RD,85016,DEPARTMENT / DISCOUNT STORE,BI32,33.509364749999996,-112.0734273125
